pair,date,ref_mode,leg_tag,side,size,entry,exit,reason,pips,weighted_pips,open_bar,close_bar
USDJPY,2015-03-20,pivot,SELL1,SELL,130.0,120.749,119.673,TP,107.6,13988.0,101904,101989
USDJPY,2015-03-27,pivot,BUY1,BUY,100.0,119.199,119.71600000000001,TP,51.7,5170.0,102072,102152
USDJPY,2015-03-27,pivot,SELL1,SELL,130.0,119.199,120.05,TIME_EXIT,-85.1,-11063.0,102072,102503
USDJPY,2015-04-09,pivot,BUY1,BUY,100.0,120.102,120.518,TP,41.6,4160.0,102384,102401
USDJPY,2015-04-09,pivot,SELL1,SELL,130.0,120.102,119.643,TP,45.9,5967.0,102384,102510
USDJPY,2015-04-21,pivot,BUY1,BUY,100.0,119.215,119.634,TP,41.9,4190.0,102672,102679
USDJPY,2015-04-21,pivot,SELL1,SELL,130.0,119.215,118.529,TP,68.6,8918.0,102672,102894
USDJPY,2015-04-28,pivot,BUY1,BUY,100.0,119.135,118.774,SL,-36.1,-3610.0,102840,102854
USDJPY,2015-04-28,pivot,SELL1,SELL,130.0,119.135,118.774,TP,36.1,4693.0,102840,102854
USDJPY,2015-05-01,pivot,BUY1,BUY,100.0,119.472,120.09400000000001,TP,62.2,6220.0,102912,102926
USDJPY,2015-05-01,pivot,SELL1,SELL,130.0,119.472,119.914,TIME_EXIT,-44.2,-5746.0,102912,103343
USDJPY,2015-05-21,pivot,BUY1,BUY,100.0,121.208,120.646,SL,-56.2,-5620.0,103392,103423
USDJPY,2015-05-21,pivot,SELL1,SELL,130.0,121.208,120.646,TP,56.2,7306.0,103392,103423
USDJPY,2015-05-27,pivot,BUY1,BUY,100.0,122.991,123.52,TP,52.9,5290.0,103536,103546
USDJPY,2015-05-27,pivot,SELL1,SELL,130.0,122.991,123.377,TIME_EXIT,-38.6,-5018.0,103536,103967
USDJPY,2015-05-28,pivot,BUY1,BUY,100.0,123.733,124.269,TP,53.6,5360.0,103560,103563
USDJPY,2015-05-28,pivot,SELL1,SELL,130.0,123.733,122.777,TP,95.6,12428.0,103560,103876
USDJPY,2015-06-04,pivot,BUY1,BUY,100.0,124.307,123.791,SL,-51.6,-5160.0,103728,103736
USDJPY,2015-06-04,pivot,SELL1,SELL,130.0,124.307,123.791,TP,51.6,6708.0,103728,103736
USDJPY,2015-06-05,pivot,BUY1,BUY,100.0,124.393,124.88000000000001,TP,48.7,4870.0,103752,103764
USDJPY,2015-06-05,pivot,SELL1,SELL,130.0,124.393,123.779,TP,61.4,7982.0,103752,103876
USDJPY,2015-06-06,pivot,BUY1,BUY,100.0,125.574,124.358,SL,-121.6,-12160.0,103776,103843
