date,year,session,atr_pips,adx,pdi,ndi,di_spread,yr_atr_ratio,net_pips,win
2020-09-07,2020,8,49.9343722419334,16.684886322527092,23.228392585556005,13.802311695483327,9.426080890072678,0.21628388452895958,0.8797922182785669,1
2020-09-07,2020,16,49.9343722419334,16.684886322527092,23.228392585556005,13.802311695483327,9.426080890072678,0.21628388452895958,-5.086874448387221,0
2020-09-08,2020,0,48.18191708179524,17.029675556052787,22.35372957116723,14.438918759684888,7.91481081148234,0.5271687292325703,-7.436383416358524,0
2020-09-08,2020,8,48.18191708179524,17.029675556052787,22.35372957116723,14.438918759684888,7.91481081148234,0.5271687292325703,-3.336383416358842,0
2020-09-08,2020,16,48.18191708179524,17.029675556052787,22.35372957116723,14.438918759684888,7.91481081148234,0.5271687292325703,23.463616583641226,1
2020-09-09,2020,0,48.6903515759528,16.341283775770204,20.540285450346367,17.71256204154086,2.8277234088055074,1.1357486280159192,2.995263018143305,1
2020-09-09,2020,8,48.6903515759528,16.341283775770204,20.540285450346367,17.71256204154086,2.8277234088055074,1.1357486280159192,-0.7047369818573088,0
2020-09-09,2020,16,48.6903515759528,16.341283775770204,20.540285450346367,17.71256204154086,2.8277234088055074,1.1357486280159192,7.528596351473652,1
2020-09-10,2020,0,48.662469320527535,15.580466694042546,19.084050577904318,17.029259351593836,2.0547912263104813,0.9925513578412749,6.600839469228163,1
2020-09-10,2020,8,48.662469320527535,15.580466694042546,19.084050577904318,17.029259351593836,2.0547912263104813,0.9925513578412749,-5.065827197440683,0
2020-09-10,2020,16,48.662469320527535,15.580466694042546,19.084050577904318,17.029259351593836,2.0547912263104813,0.9925513578412749,-2.099160530772167,0
2020-09-11,2020,0,47.4794357976328,14.958433152367212,18.598730658221278,16.206889450058128,2.39184120816315,0.676082170327762,-5.795887159525478,0
2020-09-11,2020,8,47.4794357976328,14.958433152367212,18.598730658221278,16.206889450058128,2.39184120816315,0.676082170327762,-2.9292204928588603,0
2020-09-11,2020,16,47.4794357976328,14.958433152367212,18.598730658221278,16.206889450058128,2.39184120816315,0.676082170327762,-8.195887159524148,0
2020-09-12,2020,0,45.57376181208759,14.3808305779544,17.992408100320375,15.678541422036513,2.313866678283862,0.4564029646216966,-4.614752362419324,0
2020-09-12,2020,8,45.57376181208759,14.3808305779544,17.992408100320375,15.678541422036513,2.313866678283862,0.4564029646216966,-4.614752362419324,0
2020-09-12,2020,16,45.57376181208759,14.3808305779544,17.992408100320375,15.678541422036513,2.313866678283862,0.4564029646216966,-4.614752362419324,0
2020-09-13,2020,0,42.31849311122419,13.844485330285362,17.992408100320375,15.67854142203651,2.3138666782838655,0.0,-5.16369862224559,0
2020-09-13,2020,8,42.31849311122419,13.844485330285362,17.992408100320375,15.67854142203651,2.3138666782838655,0.0,-5.16369862224559,0
2020-09-13,2020,16,42.31849311122419,13.844485330285362,17.992408100320375,15.67854142203651,2.3138666782838655,0.0,-5.16369862224559,0
2020-09-14,2020,0,39.917172174708206,13.057020539604906,17.71230317671993,16.740734990240647,0.9715681864792849,0.21795131082739147,-7.483434434942012,0
2020-09-14,2020,8,39.917172174708206,13.057020539604906,17.71230317671993,16.740734990240647,0.9715681864792849,0.21795131082739147,9.649898898391655,1
2020-09-14,2020,16,39.917172174708206,13.057020539604906,17.71230317671993,16.740734990240647,0.9715681864792849,0.21795131082739147,34.5498988983926,1
2020-09-15,2020,0,41.46594559080047,13.58021363963533,15.832829964010706,23.939018278684937,8.106188314674231,1.4855563793935616,1.3401442151724154,1
2020-09-15,2020,8,41.46594559080047,13.58021363963533,15.832829964010706,23.939018278684937,8.106188314674231,1.4855563793935616,-1.3598557848262658,0
2020-09-15,2020,16,41.46594559080047,13.58021363963533,15.832829964010706,23.939018278684937,8.106188314674231,1.4855563793935616,12.586378236320343,1
2020-09-16,2020,0,42.17552090574327,14.655677058041666,14.454563541970542,26.055233076885393,11.600669534914852,1.2187164235593393,11.931562485518214,1
2020-09-16,2020,8,42.17552090574327,14.655677058041666,14.454563541970542,26.055233076885393,11.600669534914852,1.2187164235593393,20.831562485518077,1
2020-09-16,2020,16,42.17552090574327,14.655677058041666,14.454563541970542,26.055233076885393,11.600669534914852,1.2187164235593393,48.331562485517225,1
2020-09-17,2020,0,43.46298369819021,16.5909684402529,13.024504720834848,31.694637785367373,18.670133064532525,1.38508668475301,-0.5925967396373153,0
2020-09-17,2020,8,43.46298369819021,16.5909684402529,13.024504720834848,31.694637785367373,18.670133064532525,1.38508668475301,19.70740326036298,1
2020-09-17,2020,16,43.46298369819021,16.5909684402529,13.024504720834848,31.694637785367373,18.670133064532525,1.38508668475301,13.385193479276495,1
2020-09-18,2020,0,44.98705629117659,18.79641779030342,11.684455929201123,32.80001521247517,21.115559283274045,1.440414317855889,0.6025887417641798,1
2020-09-18,2020,8,44.98705629117659,18.79641779030342,11.684455929201123,32.80001521247517,21.115559283274045,1.440414317855889,13.994822516470776,1
2020-09-18,2020,16,44.98705629117659,18.79641779030342,11.684455929201123,32.80001521247517,21.115559283274045,1.440414317855889,13.994822516470776,1
2020-09-19,2020,0,46.04512369894969,21.1769014240184,10.60053400895822,33.68200575414363,23.08147174518541,1.2987260147454869,-2.8423580731222273,0
2020-09-19,2020,8,46.04512369894969,21.1769014240184,10.60053400895822,33.68200575414363,23.08147174518541,1.2987260147454869,-2.8423580731222273,0
2020-09-19,2020,16,46.04512369894969,21.1769014240184,10.60053400895822,33.68200575414363,23.08147174518541,1.2987260147454869,-2.8423580731222273,0
2020-09-20,2020,0,42.75618629188185,23.387350512468025,10.600534008958219,33.68200575414363,23.08147174518541,0.0,-2.6512372583760566,0
2020-09-20,2020,8,42.75618629188185,23.387350512468025,10.600534008958219,33.68200575414363,23.08147174518541,0.0,-2.6512372583760566,0
2020-09-20,2020,16,42.75618629188185,23.387350512468025,10.600534008958219,33.68200575414363,23.08147174518541,0.0,-2.6512372583760566,0
2020-09-21,2020,0,40.68788727103309,25.616475398053012,10.343722989520781,35.21842004507224,24.87469705555146,0.3391672786565089,-6.1042441208734886,0
2020-09-21,2020,8,40.68788727103309,25.616475398053012,10.343722989520781,35.21842004507224,24.87469705555146,0.3391672786565089,29.529089212460406,1
2020-09-21,2020,16,40.68788727103309,25.616475398053012,10.343722989520781,35.21842004507224,24.87469705555146,0.3391672786565089,8.89575587912708,1
2020-09-22,2020,0,44.15303818024508,28.17839902269359,8.851089755057137,37.10878815067515,28.257698395618014,2.0202460278239878,9.7027256972857,1
2020-09-22,2020,8,44.15303818024508,28.17839902269359,8.851089755057137,37.10878815067515,28.257698395618014,2.0202460278239878,8.102725697286587,1
2020-09-22,2020,16,44.15303818024508,28.17839902269359,8.851089755057137,37.10878815067515,28.257698395618014,2.0202460278239878,13.661215272097763,1
2020-09-23,2020,0,45.792106881656096,29.80144746418735,10.810397908755458,33.224775545394,22.414377636638545,1.4653180333765965,11.774911957001336,1
2020-09-23,2020,8,45.792106881656096,29.80144746418735,10.810397908755458,33.224775545394,22.414377636638545,1.4653180333765965,4.974911957001552,1
2020-09-23,2020,16,45.792106881656096,29.80144746418735,10.810397908755458,33.224775545394,22.414377636638545,1.4653180333765965,14.31684275266241,1
2020-09-24,2020,0,46.57124210439489,29.826208313475778,16.281356069369558,30.33543150219216,14.054075432822604,1.217489537274948,3.219084912455287,1
