pair,date,ref_mode,leg_tag,side,size,entry,exit,reason,pips,weighted_pips,open_bar,close_bar
USDJPY,2015-03-07,pivot,SELL1,SELL,130.0,120.827,119.897,TP,92.0,11960.0,101592,101876
USDJPY,2015-03-07,pivot,BUY1,BUY,100.251467,121.08,119.897,SL,-119.3,-11960.0,101643,101876
USDJPY,2015-03-10,pivot,SELL1,SELL,130.0,121.426,120.612,TP,80.4,10452.0,101664,101874
USDJPY,2015-03-10,pivot,BUY1,BUY,128.402948,121.416,120.612,SL,-81.4,-10452.0,101664,101874
USDJPY,2015-03-12,pivot,SELL1,SELL,130.0,121.411,121.019,TP,38.2,4966.0,101712,101720
USDJPY,2015-03-12,pivot,BUY1,BUY,119.662651,121.42399999999999,121.019,SL,-41.5,-4966.0,101712,101720
USDJPY,2015-03-13,pivot,SELL1,SELL,130.0,121.325,120.654,TP,66.1,8593.0,101736,101874
USDJPY,2015-03-13,pivot,BUY1,BUY,104.283981,121.468,120.654,SL,-82.4,-8593.0,101739,101874
USDJPY,2015-03-14,pivot,SELL1,SELL,130.0,121.368,121.135,TP,22.3,2899.0,101760,101821
USDJPY,2015-03-14,pivot,BUY1,BUY,117.368421,121.372,121.135,SL,-24.7,-2899.0,101805,101821
USDJPY,2015-03-17,pivot,SELL1,SELL,130.0,121.375,121.09,TP,27.5,3575.0,101832,101870
USDJPY,2015-03-17,pivot,BUY1,BUY,203.125,121.256,121.09,SL,-17.6,-3575.0,101832,101870
USDJPY,2015-03-20,pivot,SELL1,SELL,130.0,120.749,119.673,TP,106.6,13858.0,101904,101989
USDJPY,2015-03-20,pivot,BUY1,BUY,118.444444,120.833,119.673,SL,-117.0,-13858.0,101911,101989
